gpt4omini,llama70b,llama8b,phi4,qwen7b,tulu3,scenario_power,scenario_expertise,scenario_stakes,scenario_emotional,scenario_formality,scenario_duration,user_initial_E,user_initial_A,user_initial_C,user_initial_N,user_initial_O,bot_initial_E,bot_initial_A,bot_initial_C,bot_initial_N,bot_initial_O,E_distance,A_distance,C_distance,N_distance,O_distance,conversation_sentiment,avg_user_reply,avg_bot_reply
0,0,0,1,0,0,0.3,0.7,0.8,0.6,0.6,0.5,10,33,2,12,23,23,38,33,26,33,-13,-5,-31,-14,-10,0.9,320.6,396.3
0,0,0,1,0,0,0.2,0.3,0.2,0.5,0.3,0.4,33,35,33,30,39,16,38,34,23,35,17,-3,-1,7,4,0.9,446.6,333.0
0,0,0,1,0,0,0.0,0.2,0.2,0.8,0.1,0.1,12,37,16,4,19,21,38,34,23,32,-9,-1,-18,-19,-13,0.9,415.9,500.2
0,0,0,1,0,0,0.5,0.8,0.5,0.2,0.6,0.3,7,36,24,15,21,19,37,32,25,31,-12,-1,-8,-10,-10,0.9,260.2,362.8
0,0,0,1,0,0,0.8,0.7,0.6,0.5,0.7,0.8,20,6,32,19,32,24,39,35,25,34,-4,-33,-3,-6,-2,0.9,385.2,342.5
0,0,0,1,0,0,0.4,0.7,0.8,0.7,0.5,0.3,15,31,21,13,22,22,37,36,25,32,-7,-6,-15,-12,-10,0.9,391.0,459.7
0,0,0,1,0,0,0.8,0.5,0.9,0.7,0.9,0.1,6,4,36,36,29,18,38,35,27,30,-12,-34,1,9,-1,0.6,402.5,280.9
0,0,0,1,0,0,0.4,0.7,0.6,0.4,0.5,0.7,9,35,18,9,23,19,36,33,26,35,-10,-1,-15,-17,-12,1.0,346.6,407.2
0,0,0,1,0,0,0.8,0.9,1.0,0.8,0.9,0.4,7,4,36,36,24,21,37,31,24,33,-14,-33,5,12,-9,0.9,175.2,366.4
0,0,0,1,0,0,0.4,0.9,0.9,0.6,0.8,0.7,13,40,26,5,32,19,38,35,24,34,-6,2,-9,-19,-2,0.9,373.4,506.7
0,0,0,1,0,0,0.2,0.3,0.2,0.5,0.3,0.4,6,36,16,16,22,21,38,33,24,33,-15,-2,-17,-8,-11,0.9,447.3,447.5
0,0,0,1,0,0,0.5,0.8,0.7,0.6,0.7,0.4,3,17,14,1,13,22,37,32,22,34,-19,-20,-18,-21,-21,0.3,402.5,492.0
0,0,0,1,0,0,0.6,0.9,0.9,0.7,0.9,0.5,39,17,40,26,35,20,37,31,24,34,19,-20,9,2,1,0.9,421.3,474.6
0,0,0,1,0,0,-0.3,0.8,0.5,0.6,0.6,0.1,9,37,16,9,25,24,38,34,22,32,-15,-1,-18,-13,-7,0.7,329.6,344.7
0,0,0,1,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,4,19,36,19,32,18,39,34,26,32,-14,-20,2,-7,0,0.8,239.4,310.1
0,0,0,1,0,0,0.6,0.8,0.5,0.4,0.4,0.3,20,40,15,16,33,18,37,32,24,32,2,3,-17,-8,1,0.9,266.4,199.3
0,0,0,1,0,0,0.6,0.8,0.8,0.5,0.7,0.7,15,22,24,15,14,21,38,34,23,32,-6,-16,-10,-8,-18,0.9,329.8,355.3
0,0,0,1,0,0,0.8,0.7,0.9,0.8,0.9,0.1,14,4,20,2,27,20,38,33,25,35,-6,-34,-13,-23,-8,0.8,323.7,433.2
0,0,0,1,0,0,0.6,0.8,0.5,0.4,0.4,0.3,17,19,15,14,29,18,39,32,25,32,-1,-20,-17,-11,-3,0.9,329.9,307.7
0,0,0,1,0,0,0.6,0.8,0.5,0.4,0.5,0.3,14,36,18,2,26,22,37,35,23,32,-8,-1,-17,-21,-6,1.0,286.9,429.3
0,0,0,1,0,0,0.4,0.9,0.9,0.6,0.8,0.7,16,33,18,6,31,20,38,34,25,34,-4,-5,-16,-19,-3,0.9,284.5,456.3
0,0,0,1,0,0,0.3,0.7,0.8,0.6,0.6,0.5,17,38,26,16,27,19,39,33,24,33,-2,-1,-7,-8,-6,0.7,298.6,430.2
0,0,0,1,0,0,0.5,0.7,0.8,0.9,0.8,0.4,31,17,3,4,26,23,37,34,26,31,8,-20,-31,-22,-5,0.7,362.6,431.3
0,0,0,1,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,3,26,34,2,27,18,37,33,23,34,-15,-11,1,-21,-7,0.2,427.3,440.8
0,0,0,1,0,0,0.2,0.3,0.2,0.5,0.3,0.4,18,21,40,32,40,21,38,36,24,34,-3,-17,4,8,6,0.6,434.8,391.0
0,0,0,1,0,0,0.8,0.7,0.6,0.5,0.7,0.8,16,36,19,9,32,19,38,36,23,33,-3,-2,-17,-14,-1,1.0,302.3,353.5
0,0,0,1,0,0,0.7,0.9,1.0,0.7,0.8,0.5,12,40,26,1,30,20,36,36,24,33,-8,4,-10,-23,-3,0.9,293.9,394.1
0,0,0,1,0,0,-0.5,0.5,0.6,0.7,0.7,0.1,13,36,40,19,32,18,37,32,25,34,-5,-1,8,-6,-2,1.0,261.0,235.7
0,0,0,1,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,7,36,40,15,24,20,37,33,25,32,-13,-1,7,-10,-8,0.9,402.7,364.1
0,0,0,1,0,0,0.4,0.9,0.9,0.6,0.8,0.7,24,36,20,0,35,22,39,33,19,33,2,-3,-13,-19,2,0.9,406.2,404.1
0,0,0,1,0,0,0.4,0.9,0.9,0.6,0.8,0.7,36,32,24,16,34,22,36,32,25,35,14,-4,-8,-9,-1,0.9,449.1,476.7
0,0,0,1,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,17,20,24,16,18,19,37,32,26,31,-2,-17,-8,-10,-13,0.9,225.8,255.8
0,0,0,1,0,0,0.5,0.8,0.5,0.2,0.6,0.3,23,23,30,19,25,21,37,35,23,37,2,-14,-5,-4,-12,1.0,467.3,481.0
0,0,0,1,0,0,0.8,0.5,0.9,0.7,0.9,0.1,8,6,37,36,26,18,38,33,24,34,-10,-32,4,12,-8,0.9,245.6,247.2
0,0,0,1,0,0,0.5,0.7,0.8,0.9,0.8,0.4,3,31,4,1,10,21,38,33,19,33,-18,-7,-29,-18,-23,0.8,344.1,389.3
0,0,0,1,0,0,0.0,0.5,0.9,0.6,0.9,0.5,18,22,24,18,16,21,38,35,24,33,-3,-16,-11,-6,-17,0.9,351.3,394.5
0,0,0,1,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,5,15,39,18,31,22,40,33,25,32,-17,-25,6,-7,-1,0.9,293.5,367.5
0,0,0,1,0,0,-0.5,0.5,0.6,0.7,0.7,0.1,12,36,25,1,30,19,38,34,25,36,-7,-2,-9,-24,-6,1.0,288.4,260.9
0,0,0,1,0,0,-0.3,0.8,0.5,0.6,0.6,0.1,33,22,1,2,37,20,38,34,25,36,13,-16,-33,-23,1,-0.8,272.7,393.1
0,0,0,1,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,13,19,22,12,25,17,37,34,24,31,-4,-18,-12,-12,-6,1.0,349.6,282.1
0,0,0,1,0,0,0.3,0.8,0.9,0.9,0.6,0.8,21,7,28,18,27,19,37,35,25,33,2,-30,-7,-7,-6,0.7,304.5,387.5
0,0,0,1,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,0,16,13,0,16,19,36,35,22,33,-19,-20,-22,-22,-17,0.3,316.7,456.7
0,0,0,1,0,0,-0.3,0.8,0.5,0.6,0.6,0.1,15,34,40,16,33,21,37,36,25,32,-6,-3,4,-9,1,0.8,353.8,336.6
0,0,0,1,0,0,0.4,0.8,0.7,0.5,0.6,0.6,16,16,16,24,18,21,38,35,26,32,-5,-22,-19,-2,-14,-0.6,340.5,456.8
0,0,0,1,0,0,0.6,0.9,0.9,0.7,0.9,0.5,34,30,3,8,36,22,36,35,22,35,12,-6,-32,-14,1,0.8,302.8,327.6
0,0,0,1,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,13,36,20,7,23,21,37,33,22,35,-8,-1,-13,-15,-12,0.8,288.0,309.1
0,0,0,1,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,1,11,29,1,27,20,37,34,24,31,-19,-26,-5,-23,-4,-0.4,321.6,511.9
0,0,0,1,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,4,28,33,3,25,19,37,36,23,33,-15,-9,-3,-20,-8,0.6,336.3,306.6
0,0,0,1,0,0,0.3,0.8,0.4,0.2,0.5,0.2,0,2,10,0,14,18,38,34,24,32,-18,-36,-24,-24,-18,0.2,288.9,456.7
0,0,0,1,0,0,0.5,0.4,0.7,0.6,0.6,0.7,16,36,31,2,39,18,38,35,22,31,-2,-2,-4,-20,8,1.0,376.5,363.0
0,0,0,1,0,0,0.4,0.9,0.9,0.6,0.8,0.7,16,40,25,4,30,18,38,33,26,31,-2,2,-8,-22,-1,1.0,347.8,405.9
0,0,0,1,0,0,0.6,0.8,0.5,0.4,0.5,0.3,37,19,4,8,32,20,38,33,27,34,17,-19,-29,-19,-2,1.0,238.6,383.5
0,0,0,1,0,0,0.5,0.4,0.8,0.8,0.7,0.7,14,40,31,8,36,20,38,32,24,34,-6,2,-1,-16,2,1.0,383.2,343.7
0,0,0,1,0,0,0.8,0.9,1.0,0.8,0.9,0.4,3,15,28,0,32,22,38,33,23,34,-19,-23,-5,-23,-2,0.3,276.0,473.2
0,0,0,1,0,0,0.4,0.8,0.5,0.5,0.6,0.2,33,29,1,1,33,17,37,33,24,36,16,-8,-32,-23,-3,1.0,268.0,426.1
0,0,0,1,0,0,0.4,0.9,0.9,0.6,0.8,0.7,24,33,24,0,28,18,38,34,25,32,6,-5,-10,-25,-4,0.9,333.0,488.7
0,0,0,1,0,0,-0.2,0.8,0.8,0.6,0.6,0.5,13,36,40,19,29,20,39,33,25,32,-7,-3,7,-6,-3,0.9,360.3,509.9
0,0,0,1,0,0,0.4,0.8,0.5,0.5,0.6,0.2,1,13,13,0,11,20,38,36,24,35,-19,-25,-23,-24,-24,0.2,296.6,424.9
0,0,0,1,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,28,18,5,16,34,22,38,35,23,32,6,-20,-30,-7,2,0.9,237.8,254.2
0,0,0,1,0,0,0.5,0.8,0.7,0.6,0.7,0.4,22,21,40,32,37,19,37,33,22,32,3,-16,7,10,5,0.9,343.5,364.0
0,0,0,1,0,0,0.4,0.8,0.5,0.5,0.6,0.2,14,40,38,6,39,20,37,35,25,33,-6,3,3,-19,6,0.9,343.3,377.5
0,0,0,1,0,0,0.8,0.7,0.6,0.5,0.7,0.8,13,15,12,22,13,20,37,32,24,34,-7,-22,-20,-2,-21,-0.5,248.3,362.3
0,0,0,1,0,0,0.6,0.8,0.5,0.4,0.4,0.3,15,35,8,0,33,22,36,34,24,29,-7,-1,-26,-24,4,0.9,242.5,272.3
0,0,0,1,0,0,0.3,0.5,0.3,0.6,0.2,0.3,21,8,25,19,24,22,37,34,23,31,-1,-29,-9,-4,-7,1.0,247.8,276.8
0,0,0,1,0,0,0.5,0.8,0.5,0.2,0.6,0.3,17,21,25,16,12,20,36,35,24,35,-3,-15,-10,-8,-23,0.9,281.9,409.4
0,0,0,1,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,36,21,13,1,24,22,37,33,26,34,14,-16,-20,-25,-10,1.0,328.7,370.5
0,0,0,1,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,16,37,4,14,29,19,38,34,23,34,-3,-1,-30,-9,-5,0.9,273.5,353.4
0,0,0,1,0,0,0.2,0.3,0.2,0.5,0.3,0.4,21,11,13,12,19,22,39,34,24,34,-1,-28,-21,-12,-15,0.2,413.7,433.1
0,0,0,1,0,0,0.3,0.7,0.4,0.3,0.4,0.5,28,19,5,20,32,22,37,34,25,32,6,-18,-29,-5,0,1.0,286.5,293.8
0,0,0,1,0,0,0.3,0.8,0.4,0.2,0.5,0.2,13,40,30,10,28,20,38,33,23,32,-7,2,-3,-13,-4,0.9,261.8,295.4
0,0,0,1,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,22,33,25,16,30,21,39,35,24,32,1,-6,-10,-8,-2,0.5,403.0,393.1
0,0,0,1,0,0,0.4,0.7,0.8,0.7,0.5,0.3,32,11,34,9,36,21,38,32,21,35,11,-27,2,-12,1,0.9,304.3,333.4
0,0,0,1,0,0,0.6,0.8,0.5,0.4,0.4,0.3,16,36,20,8,30,20,36,34,25,31,-4,0,-14,-17,-1,0.7,213.3,325.1
0,0,0,1,0,0,0.0,0.2,0.2,0.8,0.1,0.1,17,20,24,10,16,20,37,35,25,33,-3,-17,-11,-15,-17,0.9,373.0,395.0
0,0,0,1,0,0,0.0,0.5,0.9,0.6,0.9,0.5,12,36,15,6,21,20,38,34,26,34,-8,-2,-19,-20,-13,0.9,350.0,404.8
0,0,0,1,0,0,-0.2,0.7,0.7,0.4,0.6,0.3,1,15,12,0,12,21,37,35,25,31,-20,-22,-23,-25,-19,-0.3,284.5,372.0
0,0,0,1,0,0,0.6,0.8,0.8,0.5,0.7,0.7,38,19,40,25,35,22,37,33,23,33,16,-18,7,2,2,0.9,369.9,454.8
0,0,0,1,0,0,0.4,0.7,0.4,0.3,0.5,0.4,12,20,36,28,31,18,36,34,24,33,-6,-16,2,4,-2,0.8,327.8,420.1
0,0,0,1,0,0,0.0,0.1,0.4,0.6,0.2,0.2,14,40,27,7,34,20,38,31,24,35,-6,2,-4,-17,-1,1.0,298.8,259.5
0,0,0,1,0,0,-0.2,0.8,0.9,0.8,0.7,0.6,2,30,14,4,21,23,38,36,22,30,-21,-8,-22,-18,-9,1.0,329.9,477.1
0,0,0,1,0,0,0.8,0.7,0.6,0.5,0.7,0.8,12,32,2,12,21,21,37,34,23,32,-9,-5,-32,-11,-11,0.9,321.0,378.4
0,0,0,1,0,0,0.3,0.8,0.7,0.4,0.7,0.4,16,11,13,17,16,21,37,33,27,34,-5,-26,-20,-10,-18,-0.7,320.5,422.6
0,0,0,1,0,0,0.6,0.9,0.9,0.7,0.9,0.5,23,36,22,0,32,20,38,34,24,31,3,-2,-12,-24,1,-0.8,269.0,237.1
0,0,0,1,0,0,0.4,0.8,0.5,0.5,0.6,0.2,36,36,16,0,35,18,37,33,23,33,18,-1,-17,-23,2,0.9,346.8,305.4
0,0,0,1,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,4,29,38,26,30,21,38,35,22,33,-17,-9,3,4,-3,0.9,203.2,247.5
0,0,0,1,0,0,0.3,0.8,0.4,0.2,0.5,0.2,8,37,20,10,24,20,38,34,25,34,-12,-1,-14,-15,-10,1.0,331.6,401.8
0,0,0,1,0,0,0.5,0.4,0.8,0.8,0.7,0.7,22,40,12,11,34,22,37,34,22,31,0,3,-22,-11,3,0.9,387.4,336.6
0,0,0,1,0,0,0.3,0.5,0.3,0.6,0.2,0.3,10,5,36,36,28,20,36,34,24,33,-10,-31,2,12,-5,1.0,204.3,270.0
0,0,0,1,0,0,0.6,0.4,0.7,0.3,0.8,0.7,23,36,15,0,32,19,38,36,22,35,4,-2,-21,-22,-3,0.8,34.2,31.5
0,0,0,1,0,0,0.6,0.7,0.5,0.3,0.5,0.4,2,2,23,31,22,21,38,33,24,35,-19,-36,-10,7,-13,0.7,99.3,250.0
0,0,0,1,0,0,0.5,0.8,0.7,0.6,0.7,0.4,35,40,32,16,33,21,38,33,22,29,14,2,-1,-6,4,1.0,365.2,415.3
0,0,0,1,0,0,0.3,0.8,0.9,0.9,0.6,0.8,30,23,9,18,38,23,38,35,23,31,7,-15,-26,-5,7,0.9,379.1,344.1
0,0,0,1,0,0,0.3,0.7,0.4,0.3,0.4,0.5,13,33,25,5,23,19,38,33,24,33,-6,-5,-8,-19,-10,0.9,202.1,307.9
0,0,0,1,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,35,32,23,12,35,21,36,31,25,32,14,-4,-8,-13,3,0.9,464.7,328.6
0,0,0,1,0,0,0.8,0.7,0.9,0.8,0.9,0.1,14,21,40,11,25,17,38,33,23,32,-3,-17,7,-12,-7,1.0,405.3,370.1
0,0,0,1,0,0,0.6,0.7,0.5,0.3,0.5,0.4,21,40,20,29,33,19,39,34,25,28,2,1,-14,4,5,1.0,317.5,344.8
0,0,0,1,0,0,0.6,0.4,0.7,0.3,0.8,0.7,17,36,24,0,35,20,35,33,26,33,-3,1,-9,-26,2,0.9,410.6,293.4
0,0,0,1,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,10,39,22,1,30,19,36,34,25,34,-9,3,-12,-24,-4,0.9,324.2,293.8
0,0,0,1,0,0,0.4,0.8,0.5,0.5,0.6,0.2,17,19,18,10,30,21,37,34,24,32,-4,-18,-16,-14,-2,0.6,359.1,339.1
0,0,0,1,0,0,0.7,0.9,1.0,0.7,0.8,0.5,18,18,22,18,18,21,37,34,21,36,-3,-19,-12,-3,-18,0.9,283.7,433.8
0,0,0,1,0,0,0.3,0.5,0.3,0.6,0.2,0.3,35,33,22,23,37,21,36,36,26,34,14,-3,-14,-3,3,1.0,263.0,282.8
0,0,0,1,0,0,0.4,0.8,0.5,0.5,0.6,0.2,36,30,23,9,39,20,35,34,24,34,16,-5,-11,-15,5,0.9,263.3,365.6
0,0,0,1,0,0,0.3,0.8,0.7,0.4,0.7,0.4,1,1,9,0,19,20,36,34,26,33,-19,-35,-25,-26,-14,-0.5,341.3,482.5
0,0,0,1,0,0,0.4,0.7,0.8,0.7,0.5,0.3,35,35,22,20,37,17,38,35,22,31,18,-3,-13,-2,6,1.0,311.7,377.6
0,0,0,1,0,0,0.4,0.7,0.4,0.3,0.5,0.4,37,32,4,10,39,21,37,34,23,32,16,-5,-30,-13,7,1.0,321.3,440.4
0,0,0,1,0,0,0.5,0.8,0.7,0.6,0.7,0.4,13,36,17,12,25,20,38,35,24,32,-7,-2,-18,-12,-7,0.9,333.2,391.9
0,0,0,1,0,0,0.4,0.7,0.6,0.4,0.5,0.7,30,35,31,32,38,20,38,33,24,31,10,-3,-2,8,7,1.0,395.5,338.3
0,0,0,1,0,0,0.2,0.5,0.5,0.4,0.5,0.1,14,35,18,8,31,23,37,33,25,32,-9,-2,-15,-17,-1,0.9,335.9,443.2
0,0,0,1,0,0,-0.5,0.5,0.6,0.7,0.7,0.1,21,22,20,18,10,21,37,34,25,32,0,-15,-14,-7,-22,0.9,221.8,267.9
0,0,0,1,0,0,0.0,0.3,0.7,0.5,0.5,0.6,31,25,0,3,31,20,38,34,18,31,11,-13,-34,-15,0,1.0,410.2,388.3
0,0,0,1,0,0,0.2,0.5,0.5,0.4,0.5,0.1,17,35,22,9,28,20,38,32,23,32,-3,-3,-10,-14,-4,0.9,278.8,301.3
0,0,0,1,0,0,0.5,0.4,0.8,0.8,0.7,0.7,36,27,27,14,36,21,37,33,26,36,15,-10,-6,-12,0,0.9,401.3,379.9
0,0,0,1,0,0,0.4,0.9,0.9,0.6,0.8,0.7,4,33,31,2,19,19,37,33,26,31,-15,-4,-2,-24,-12,0.9,298.0,432.5
0,0,0,1,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,20,36,20,9,24,20,37,32,24,31,0,-1,-12,-15,-7,1.0,304.7,266.1
0,0,0,1,0,0,0.0,0.2,0.2,0.8,0.1,0.1,16,22,36,31,35,22,35,32,23,32,-6,-13,4,8,3,0.3,460.6,388.0
0,0,0,1,0,0,-0.2,0.4,0.9,0.8,0.8,0.1,29,24,11,10,25,18,38,34,24,31,11,-14,-23,-14,-6,0.9,187.0,254.5
0,0,0,1,0,0,0.4,0.8,0.5,0.5,0.6,0.2,6,15,29,0,26,21,37,35,24,33,-15,-22,-6,-24,-7,0.9,281.7,412.6
0,0,0,1,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,18,35,40,17,29,20,38,35,24,36,-2,-3,5,-7,-7,0.6,317.8,388.8
0,0,0,1,0,0,0.4,0.7,0.6,0.5,0.5,0.8,19,7,24,11,26,22,37,34,24,32,-3,-30,-10,-13,-6,0.8,349.3,480.1
0,0,0,1,0,0,0.8,0.7,0.9,0.8,0.9,0.1,36,7,39,14,32,22,38,34,25,33,14,-31,5,-11,-1,0.9,449.3,415.6
0,0,0,1,0,0,0.4,0.8,0.7,0.5,0.6,0.6,25,25,12,7,25,16,38,31,22,35,9,-13,-19,-15,-10,1.0,187.7,319.5
0,0,0,1,0,0,0.8,0.5,0.9,0.7,0.9,0.1,31,23,11,19,37,20,36,34,24,32,11,-13,-23,-5,5,0.9,224.5,356.0
0,0,0,1,0,0,0.8,0.9,1.0,0.8,0.9,0.4,4,16,13,1,12,22,37,34,24,34,-18,-21,-21,-23,-22,0.3,432.9,468.6
0,0,0,1,0,0,0.0,0.5,0.9,0.6,0.9,0.5,18,39,36,7,38,19,39,33,21,30,-1,0,3,-14,8,1.0,444.0,469.9
0,0,0,1,0,0,0.8,0.5,0.9,0.7,0.9,0.1,36,27,25,10,35,22,38,33,24,34,14,-11,-8,-14,1,0.9,228.9,346.9
0,0,0,1,0,0,0.2,0.3,0.2,0.5,0.3,0.4,15,40,27,4,32,20,36,33,24,35,-5,4,-6,-20,-3,1.0,421.5,354.1
0,0,0,1,0,0,0.5,0.8,0.7,0.6,0.7,0.4,0,1,8,0,13,17,38,36,24,31,-17,-37,-28,-24,-18,-0.5,188.1,386.9
0,0,0,1,0,0,0.8,0.5,0.9,0.7,0.9,0.1,14,19,40,13,26,21,39,33,24,32,-7,-20,7,-11,-6,0.9,358.1,203.9
0,0,0,1,0,0,0.6,0.8,0.8,0.5,0.7,0.7,20,36,20,0,28,20,38,34,24,34,0,-2,-14,-24,-6,0.9,350.7,432.4
0,0,0,1,0,0,0.4,0.7,0.6,0.5,0.5,0.8,3,34,13,20,19,21,39,37,24,36,-18,-5,-24,-4,-17,0.9,422.8,398.3
0,0,0,1,0,0,0.5,0.4,0.7,0.6,0.6,0.7,4,37,38,15,18,19,37,34,23,31,-15,0,4,-8,-13,1.0,345.2,325.3
0,0,0,1,0,0,-0.3,0.8,0.5,0.6,0.6,0.1,21,39,27,19,26,20,36,33,26,32,1,3,-6,-7,-6,0.9,314.7,252.2
0,0,0,1,0,0,0.3,0.7,0.8,0.7,0.5,0.6,12,20,20,13,23,20,39,35,24,34,-8,-19,-15,-11,-11,0.4,280.8,318.0
0,0,0,1,0,0,0.0,0.5,0.9,0.6,0.9,0.5,7,26,36,10,31,21,37,34,24,34,-14,-11,2,-14,-3,1.0,486.9,535.4
0,0,0,1,0,0,0.4,0.9,0.9,0.6,0.8,0.7,20,27,2,10,31,20,36,33,23,34,0,-9,-31,-13,-3,0.9,344.4,474.1
0,0,0,1,0,0,0.3,0.8,0.7,0.4,0.7,0.4,30,32,37,34,37,21,38,34,23,28,9,-6,3,11,9,1.0,357.8,471.2
0,0,0,1,0,0,0.3,0.7,0.8,0.7,0.5,0.6,7,5,39,36,25,19,38,33,23,34,-12,-33,6,13,-9,0.6,264.1,288.4
0,0,0,1,0,0,0.8,0.9,1.0,0.8,0.9,0.4,14,36,30,3,32,20,40,33,24,33,-6,-4,-3,-21,-1,0.7,294.3,397.9
0,0,0,1,0,0,0.5,0.4,0.7,0.6,0.6,0.7,5,13,13,1,14,18,38,35,24,33,-13,-25,-22,-23,-19,0.1,345.5,350.2
0,0,0,1,0,0,0.5,0.4,0.7,0.6,0.6,0.7,0,2,24,32,20,21,39,33,22,32,-21,-37,-9,10,-12,0.8,114.4,260.0
0,0,0,1,0,0,0.7,0.8,0.8,0.7,0.6,0.7,21,40,20,22,37,24,39,35,25,32,-3,1,-15,-3,5,1.0,336.6,400.2
0,0,0,1,0,0,0.0,0.3,0.7,0.5,0.5,0.6,5,31,16,1,22,20,37,35,24,33,-15,-6,-19,-23,-11,1.0,371.8,377.7
0,0,0,1,0,0,0.0,0.5,0.9,0.6,0.9,0.5,16,19,20,6,29,19,37,35,24,33,-3,-18,-15,-18,-4,0.9,405.9,360.6
0,0,0,1,0,0,-0.5,0.5,0.6,0.7,0.7,0.1,6,19,23,12,19,18,37,36,24,33,-12,-18,-13,-12,-14,0.2,357.1,415.0
0,0,0,1,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,19,8,29,18,23,21,38,33,25,32,-2,-30,-4,-7,-9,0.9,310.8,339.3
0,0,0,1,0,0,-0.4,0.7,0.4,0.5,0.6,0.1,5,5,38,36,24,18,36,35,21,33,-13,-31,3,15,-9,0.9,88.6,172.9
0,0,0,1,0,0,0.3,0.8,0.4,0.2,0.5,0.2,40,17,40,29,36,19,37,32,25,33,21,-20,8,4,3,1.0,293.1,400.5
0,0,0,1,0,0,0.5,0.4,0.8,0.8,0.7,0.7,37,30,5,8,38,19,38,34,24,34,18,-8,-29,-16,4,1.0,296.4,314.5
0,0,0,1,0,0,0.8,0.7,0.9,0.8,0.9,0.1,18,34,40,18,32,21,37,34,27,35,-3,-3,6,-9,-3,1.0,426.0,261.1
0,0,0,1,0,0,-0.4,0.4,0.5,0.7,0.6,0.1,13,37,27,2,35,22,37,35,25,33,-9,0,-8,-23,2,0.9,373.6,363.0
0,0,0,1,0,0,-0.2,0.8,0.8,0.6,0.6,0.5,22,10,11,13,19,20,39,34,23,32,2,-29,-23,-10,-13,1.0,272.7,375.0
0,0,0,1,0,0,-0.4,0.6,0.8,0.7,0.6,0.2,31,7,39,12,36,19,37,33,24,35,12,-30,6,-12,1,0.9,322.8,419.2
0,0,0,1,0,0,0.4,0.8,0.5,0.5,0.6,0.2,22,7,36,19,31,21,37,36,21,35,1,-30,0,-2,-4,1.0,371.8,469.6
0,0,0,1,0,0,0.6,0.4,0.7,0.3,0.8,0.7,1,35,33,1,14,22,39,33,25,30,-21,-4,0,-24,-16,0.9,22.8,19.7
0,0,0,1,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,17,36,23,7,31,21,38,36,22,34,-4,-2,-13,-15,-3,0.9,318.1,387.5
0,0,0,1,0,0,-0.3,0.8,0.5,0.6,0.6,0.1,15,40,27,5,33,19,36,34,28,35,-4,4,-7,-23,-2,0.9,422.0,337.1
0,0,0,1,0,0,0.3,0.8,0.9,0.9,0.6,0.8,20,28,33,20,36,21,38,32,25,34,-1,-10,1,-5,2,0.9,362.2,459.6
0,0,0,1,0,0,0.6,0.8,0.8,0.5,0.7,0.7,3,23,33,4,30,18,38,36,23,35,-15,-15,-3,-19,-5,0.9,401.8,405.4
0,0,0,1,0,0,0.3,0.7,0.4,0.3,0.4,0.5,35,35,31,29,39,19,38,34,25,33,16,-3,-3,4,6,1.0,336.8,339.1
0,0,0,1,0,0,0.5,0.4,0.7,0.6,0.6,0.7,20,5,21,1,25,18,38,34,22,31,2,-33,-13,-21,-6,0.3,332.0,401.5
0,0,0,1,0,0,-0.3,0.7,0.8,0.6,0.7,0.3,12,30,24,12,23,21,37,36,24,33,-9,-7,-12,-12,-10,0.9,248.2,397.3
0,0,0,1,0,0,-0.6,0.6,0.8,0.9,0.7,0.2,6,17,13,0,10,19,37,34,23,35,-13,-20,-21,-23,-25,-0.8,396.7,475.8
0,0,0,1,0,0,0.2,0.3,0.2,0.5,0.3,0.4,40,29,11,28,37,20,36,34,24,32,20,-7,-23,4,5,0.9,467.2,422.5
0,0,0,1,0,0,0.3,0.7,0.8,0.7,0.5,0.6,9,33,40,15,27,21,38,33,23,31,-12,-5,7,-8,-4,1.0,362.5,441.3
0,0,0,1,0,0,0.3,0.5,0.3,0.6,0.2,0.3,26,18,12,8,31,24,37,35,22,33,2,-19,-23,-14,-2,1.0,253.3,244.7
0,0,0,1,0,0,0.3,0.5,0.3,0.6,0.2,0.3,21,40,16,19,28,20,37,33,21,35,1,3,-17,-2,-7,1.0,232.5,238.3
0,0,0,1,0,0,0.3,0.8,0.9,0.9,0.6,0.8,13,37,1,11,22,19,37,32,26,34,-6,0,-31,-15,-12,0.7,355.6,450.6
